# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-23 17:24:01 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11224000 MF SAN JOAQUIN R NR MAMMOTH LAKES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11224000
#            TS   parameter     statistic     Description
#          9329       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9329_00060_00003	9329_00060_00003_cd
USGS	11224000	2018-09-13	15.3	A
USGS	11224000	2018-09-14	14.1	A
USGS	11224000	2018-09-15	13.0	A
USGS	11224000	2018-09-16	12.2	A
USGS	11224000	2018-09-17	11.5	A
USGS	11224000	2018-09-18	11.1	A
USGS	11224000	2018-09-19	10.7	A
USGS	11224000	2018-09-20	10.3	A
USGS	11224000	2018-09-21	10.1	A
USGS	11224000	2018-09-22	9.96	A
USGS	11224000	2018-09-23	9.95	A
USGS	11224000	2018-09-24	10.0	A
USGS	11224000	2018-09-25	9.85	A
USGS	11224000	2018-09-26	9.74	A
USGS	11224000	2018-09-27	9.62	A
USGS	11224000	2018-09-28	9.56	A
USGS	11224000	2018-09-29	9.54	A
USGS	11224000	2018-09-30	9.37	A
USGS	11224000	2018-10-01	9.10	A
USGS	11224000	2018-10-02	19.0	A
USGS	11224000	2018-10-03	29.8	A
USGS	11224000	2018-10-04	35.3	A
USGS	11224000	2018-10-05	31.9	A
USGS	11224000	2018-10-06	27.2	A
USGS	11224000	2018-10-07	23.4	A
USGS	11224000	2018-10-08	20.4	A
USGS	11224000	2018-10-09	18.1	A
USGS	11224000	2018-10-10	16.6	A
USGS	11224000	2018-10-11	15.4	A
USGS	11224000	2018-10-12	14.4	A
USGS	11224000	2018-10-13	13.5	A
USGS	11224000	2018-10-14	12.7	A
USGS	11224000	2018-10-15	11.9	A
USGS	11224000	2018-10-16	11.4	A
USGS	11224000	2018-10-17	11.1	A
USGS	11224000	2018-10-18	10.8	A
USGS	11224000	2018-10-19	10.5	A
USGS	11224000	2018-10-20	10.2	A
USGS	11224000	2018-10-21	10.0	A
USGS	11224000	2018-10-22	9.96	A
USGS	11224000	2018-10-23	9.82	A
USGS	11224000	2018-10-24	9.65	A
USGS	11224000	2018-10-25	9.49	A
USGS	11224000	2018-10-26	9.33	A
USGS	11224000	2018-10-27	9.14	A
USGS	11224000	2018-10-28	9.06	A
USGS	11224000	2018-10-29	8.84	A
USGS	11224000	2018-10-30	8.72	A
USGS	11224000	2018-10-31	8.66	A
USGS	11224000	2018-11-01	8.60	A
USGS	11224000	2018-11-02	8.50	A
USGS	11224000	2018-11-03	8.35	A
USGS	11224000	2018-11-04	8.31	A
USGS	11224000	2018-11-05	8.26	A
USGS	11224000	2018-11-06	8.16	A
USGS	11224000	2018-11-07	8.10	A
USGS	11224000	2018-11-08	8.01	A:e
USGS	11224000	2018-11-09	7.69	A:e
USGS	11224000	2018-11-10	7.44	A:e
USGS	11224000	2018-11-11	7.26	A:e
USGS	11224000	2018-11-12	7.23	A:e
USGS	11224000	2018-11-13	7.38	A:e
USGS	11224000	2018-11-14	7.41	A:e
USGS	11224000	2018-11-15	7.34	A:e
USGS	11224000	2018-11-16	7.39	A:e
USGS	11224000	2018-11-17	7.16	A:e
USGS	11224000	2018-11-18	7.25	A:e
USGS	11224000	2018-11-19	7.18	A:e
USGS	11224000	2018-11-20	6.77	A:e
USGS	11224000	2018-11-21	6.73	A:e
USGS	11224000	2018-11-22	7.75	A:e
USGS	11224000	2018-11-23	9.33	A:e
USGS	11224000	2018-11-24	11.4	A
USGS	11224000	2018-11-25	9.14	A:e
USGS	11224000	2018-11-26	7.35	A:e
USGS	11224000	2018-11-27	7.90	A:e
USGS	11224000	2018-11-28	10.8	A
USGS	11224000	2018-11-29	12.6	A:e
USGS	11224000	2018-11-30	15.8	A:e
USGS	11224000	2018-12-01	17.1	A:e
USGS	11224000	2018-12-02	18.0	A:e
USGS	11224000	2018-12-03	20.3	A:e
USGS	11224000	2018-12-04	21.1	A:e
USGS	11224000	2018-12-05	20.8	A:e
USGS	11224000	2018-12-06	19.8	A:e
USGS	11224000	2018-12-07	15.7	A:e
USGS	11224000	2018-12-08	13.9	A:e
USGS	11224000	2018-12-09	14.7	A:e
USGS	11224000	2018-12-10	13.3	A:e
USGS	11224000	2018-12-11	12.1	A:e
USGS	11224000	2018-12-12	12.7	A:e
USGS	11224000	2018-12-13	13.1	A:e
USGS	11224000	2018-12-14	12.8	A:e
USGS	11224000	2018-12-15	12.6	A:e
USGS	11224000	2018-12-16	13.1	A:e
USGS	11224000	2018-12-17	14.3	A:e
USGS	11224000	2018-12-18	13.8	A:e
USGS	11224000	2018-12-19	12.5	A:e
USGS	11224000	2018-12-20	12.9	A:e
USGS	11224000	2018-12-21	13.3	A:e
USGS	11224000	2018-12-22	11.3	A:e
USGS	11224000	2018-12-23	11.9	A:e
USGS	11224000	2018-12-24	12.6	A:e
USGS	11224000	2018-12-25	13.1	A:e
USGS	11224000	2018-12-26	13.4	A:e
USGS	11224000	2018-12-27	14.1	A:e
USGS	11224000	2018-12-28	14.5	A:e
USGS	11224000	2018-12-29	13.8	A:e
USGS	11224000	2018-12-30	13.5	A:e
USGS	11224000	2018-12-31	13.9	A:e
USGS	11224000	2019-01-01	15.1	A:e
USGS	11224000	2019-01-02	14.7	A:e
USGS	11224000	2019-01-03	13.9	A:e
USGS	11224000	2019-01-04	13.7	A:e
USGS	11224000	2019-01-05	13.0	A:e
USGS	11224000	2019-01-06	12.6	A:e
USGS	11224000	2019-01-07	13.6	A:e
USGS	11224000	2019-01-08	17.1	A:e
USGS	11224000	2019-01-09	31.7	A:e
USGS	11224000	2019-01-10	32.4	A:e
USGS	11224000	2019-01-11	28.1	A:e
USGS	11224000	2019-01-12	27.1	A:e
USGS	11224000	2019-01-13	25.4	A:e
USGS	11224000	2019-01-14	24.0	A:e
USGS	11224000	2019-01-15	24.0	A
USGS	11224000	2019-01-16	31.0	A
USGS	11224000	2019-01-17	64.4	A
USGS	11224000	2019-01-18	93.4	A:e
USGS	11224000	2019-01-19	69.8	A:e
USGS	11224000	2019-01-20	74.5	A:e
USGS	11224000	2019-01-21	62.0	A:e
USGS	11224000	2019-01-22	50.5	A:e
USGS	11224000	2019-01-23	41.9	A:e
USGS	11224000	2019-01-24	34.9	A:e
USGS	11224000	2019-01-25	30.1	A:e
USGS	11224000	2019-01-26	27.2	A
USGS	11224000	2019-01-27	25.9	A
USGS	11224000	2019-01-28	26.0	A
USGS	11224000	2019-01-29	25.1	A
USGS	11224000	2019-01-30	23.1	A
USGS	11224000	2019-01-31	22.7	A
USGS	11224000	2019-02-01	22.8	A
USGS	11224000	2019-02-02	36.7	A
USGS	11224000	2019-02-03	86.4	A:e
USGS	11224000	2019-02-04	102	A:e
USGS	11224000	2019-02-05	70.7	A:e
USGS	11224000	2019-02-06	58.3	A:e
USGS	11224000	2019-02-07	62.2	A:e
USGS	11224000	2019-02-08	70.8	A:e
USGS	11224000	2019-02-09	73.0	A:e
USGS	11224000	2019-02-10	71.4	A:e
USGS	11224000	2019-02-11	69.8	A:e
USGS	11224000	2019-02-12	86.3	A:e
USGS	11224000	2019-02-13	157	A:e
USGS	11224000	2019-02-14	513	A:e
USGS	11224000	2019-02-15	392	A:e
USGS	11224000	2019-02-16	266	A:e
USGS	11224000	2019-02-17	222	A:e
USGS	11224000	2019-02-18	183	A:e
USGS	11224000	2019-02-19	147	A:e
USGS	11224000	2019-02-20	122	A:e
USGS	11224000	2019-02-21	94.3	A:e
USGS	11224000	2019-02-22	73.0	A:e
USGS	11224000	2019-02-23	61.3	A
USGS	11224000	2019-02-24	42.5	A
USGS	11224000	2019-02-25	36.1	A
USGS	11224000	2019-02-26	32.6	A
USGS	11224000	2019-02-27	33.1	A
USGS	11224000	2019-02-28	30.4	A
USGS	11224000	2019-03-01	31.5	A:e
USGS	11224000	2019-03-02	33.6	A:e
USGS	11224000	2019-03-03	32.4	A
USGS	11224000	2019-03-04	37.8	A
USGS	11224000	2019-03-05	41.4	A
USGS	11224000	2019-03-06	44.7	A
USGS	11224000	2019-03-07	52.6	A
USGS	11224000	2019-03-08	50.5	A:e
USGS	11224000	2019-03-09	49.2	A:e
USGS	11224000	2019-03-10	44.5	A:e
USGS	11224000	2019-03-11	37.6	A
USGS	11224000	2019-03-12	32.9	A
USGS	11224000	2019-03-13	30.6	A:e
USGS	11224000	2019-03-14	25.3	A:e
USGS	11224000	2019-03-15	25.4	A:e
USGS	11224000	2019-03-16	25.7	A:e
USGS	11224000	2019-03-17	25.8	A:e
USGS	11224000	2019-03-18	27.5	A
USGS	11224000	2019-03-19	29.4	A
USGS	11224000	2019-03-20	31.2	A
USGS	11224000	2019-03-21	31.1	A
USGS	11224000	2019-03-22	29.9	A
USGS	11224000	2019-03-23	29.0	A
USGS	11224000	2019-03-24	29.2	A:e
USGS	11224000	2019-03-25	29.3	A:e
USGS	11224000	2019-03-26	29.3	A
USGS	11224000	2019-03-27	31.9	A
USGS	11224000	2019-03-28	35.1	A
USGS	11224000	2019-03-29	35.3	A
USGS	11224000	2019-03-30	35.3	A
USGS	11224000	2019-03-31	37.2	A
USGS	11224000	2019-04-01	46.9	A
USGS	11224000	2019-04-02	55.9	A
USGS	11224000	2019-04-03	52.7	A
USGS	11224000	2019-04-04	55.9	A
USGS	11224000	2019-04-05	58.4	A
USGS	11224000	2019-04-06	53.5	A
USGS	11224000	2019-04-07	65.5	A
USGS	11224000	2019-04-08	96.4	A
USGS	11224000	2019-04-09	129	A
USGS	11224000	2019-04-10	107	A
USGS	11224000	2019-04-11	91.7	A
USGS	11224000	2019-04-12	80.6	A
USGS	11224000	2019-04-13	83.7	A
USGS	11224000	2019-04-14	117	A
USGS	11224000	2019-04-15	140	A
USGS	11224000	2019-04-16	121	A
USGS	11224000	2019-04-17	118	A
USGS	11224000	2019-04-18	164	A
USGS	11224000	2019-04-19	233	A
USGS	11224000	2019-04-20	249	A
USGS	11224000	2019-04-21	213	A
USGS	11224000	2019-04-22	221	A
USGS	11224000	2019-04-23	258	A
USGS	11224000	2019-04-24	329	A
USGS	11224000	2019-04-25	478	A:e
USGS	11224000	2019-04-26	650	A
USGS	11224000	2019-04-27	653	A
USGS	11224000	2019-04-28	618	A
USGS	11224000	2019-04-29	631	A
USGS	11224000	2019-04-30	601	A
USGS	11224000	2019-05-01	481	A
USGS	11224000	2019-05-02	460	A
USGS	11224000	2019-05-03	490	A
USGS	11224000	2019-05-04	556	A
USGS	11224000	2019-05-05	643	A
USGS	11224000	2019-05-06	708	A
USGS	11224000	2019-05-07	718	A
USGS	11224000	2019-05-08	790	A
USGS	11224000	2019-05-09	779	A
USGS	11224000	2019-05-10	642	A
USGS	11224000	2019-05-11	542	A
USGS	11224000	2019-05-12	681	A
USGS	11224000	2019-05-13	900	A
USGS	11224000	2019-05-14	940	A
USGS	11224000	2019-05-15	865	A
USGS	11224000	2019-05-16	664	A
USGS	11224000	2019-05-17	463	A
USGS	11224000	2019-05-18	373	A
USGS	11224000	2019-05-19	329	A
USGS	11224000	2019-05-20	281	A
USGS	11224000	2019-05-21	258	A
USGS	11224000	2019-05-22	236	A
USGS	11224000	2019-05-23	225	A
USGS	11224000	2019-05-24	232	A
USGS	11224000	2019-05-25	289	A
USGS	11224000	2019-05-26	279	A
USGS	11224000	2019-05-27	250	A
USGS	11224000	2019-05-28	279	A
USGS	11224000	2019-05-29	360	A
USGS	11224000	2019-05-30	472	A
USGS	11224000	2019-05-31	524	A
USGS	11224000	2019-06-01	511	A
USGS	11224000	2019-06-02	586	A
USGS	11224000	2019-06-03	855	A
USGS	11224000	2019-06-04	1020	A:e
USGS	11224000	2019-06-05	1100	A
USGS	11224000	2019-06-06	1290	A
USGS	11224000	2019-06-07	1120	A
USGS	11224000	2019-06-08	889	A
USGS	11224000	2019-06-09	786	A
USGS	11224000	2019-06-10	857	A
USGS	11224000	2019-06-11	1030	A
USGS	11224000	2019-06-12	1250	A
USGS	11224000	2019-06-13	1300	A
USGS	11224000	2019-06-14	1270	A
USGS	11224000	2019-06-15	1240	A
USGS	11224000	2019-06-16	1120	A
USGS	11224000	2019-06-17	1040	A
USGS	11224000	2019-06-18	1110	A
USGS	11224000	2019-06-19	1140	A
USGS	11224000	2019-06-20	1200	A
USGS	11224000	2019-06-21	1080	A
USGS	11224000	2019-06-22	832	A
USGS	11224000	2019-06-23	739	A
USGS	11224000	2019-06-24	842	A
USGS	11224000	2019-06-25	826	A
USGS	11224000	2019-06-26	723	A
USGS	11224000	2019-06-27	642	A
USGS	11224000	2019-06-28	520	A
USGS	11224000	2019-06-29	488	A
USGS	11224000	2019-06-30	579	A
USGS	11224000	2019-07-01	626	A
USGS	11224000	2019-07-02	621	A
USGS	11224000	2019-07-03	594	A
USGS	11224000	2019-07-04	554	A
USGS	11224000	2019-07-05	533	A
USGS	11224000	2019-07-06	585	A
USGS	11224000	2019-07-07	581	A
USGS	11224000	2019-07-08	493	A
USGS	11224000	2019-07-09	509	A
USGS	11224000	2019-07-10	550	A
USGS	11224000	2019-07-11	589	A
USGS	11224000	2019-07-12	607	A
USGS	11224000	2019-07-13	558	A
USGS	11224000	2019-07-14	463	A
USGS	11224000	2019-07-15	427	A
USGS	11224000	2019-07-16	391	A
USGS	11224000	2019-07-17	380	A
USGS	11224000	2019-07-18	385	A
USGS	11224000	2019-07-19	397	A
USGS	11224000	2019-07-20	383	A
USGS	11224000	2019-07-21	382	A
USGS	11224000	2019-07-22	365	A
USGS	11224000	2019-07-23	370	A
USGS	11224000	2019-07-24	351	A
USGS	11224000	2019-07-25	454	A
USGS	11224000	2019-07-26	594	A
USGS	11224000	2019-07-27	423	A
USGS	11224000	2019-07-28	324	A
USGS	11224000	2019-07-29	297	A
USGS	11224000	2019-07-30	236	A
USGS	11224000	2019-07-31	207	A
USGS	11224000	2019-08-01	188	A
USGS	11224000	2019-08-02	179	A
USGS	11224000	2019-08-03	177	A
USGS	11224000	2019-08-04	169	A
USGS	11224000	2019-08-05	160	A
USGS	11224000	2019-08-06	160	A
USGS	11224000	2019-08-07	160	A
USGS	11224000	2019-08-08	159	A
USGS	11224000	2019-08-09	147	A
USGS	11224000	2019-08-10	127	A
USGS	11224000	2019-08-11	109	A
USGS	11224000	2019-08-12	97.7	A
USGS	11224000	2019-08-13	95.7	A
USGS	11224000	2019-08-14	95.7	A
USGS	11224000	2019-08-15	99.0	A
USGS	11224000	2019-08-16	104	A
USGS	11224000	2019-08-17	105	A
USGS	11224000	2019-08-18	93.4	A
USGS	11224000	2019-08-19	91.9	A
USGS	11224000	2019-08-20	86.8	A
USGS	11224000	2019-08-21	83.6	A
USGS	11224000	2019-08-22	83.5	A
USGS	11224000	2019-08-23	85.0	A
USGS	11224000	2019-08-24	89.6	A
USGS	11224000	2019-08-25	95.1	A
USGS	11224000	2019-08-26	98.3	A
USGS	11224000	2019-08-27	91.6	A
USGS	11224000	2019-08-28	87.6	A
USGS	11224000	2019-08-29	87.1	A
USGS	11224000	2019-08-30	80.1	A
USGS	11224000	2019-08-31	69.2	A
USGS	11224000	2019-09-01	62.7	A
USGS	11224000	2019-09-02	56.8	A
USGS	11224000	2019-09-03	55.9	A
USGS	11224000	2019-09-04	58.1	A
USGS	11224000	2019-09-05	59.9	A
USGS	11224000	2019-09-06	60.9	A
USGS	11224000	2019-09-07	63.6	A
USGS	11224000	2019-09-08	60.6	A
USGS	11224000	2019-09-09	52.3	A
USGS	11224000	2019-09-10	44.2	A
USGS	11224000	2019-09-11	38.1	A
USGS	11224000	2019-09-12	33.5	A
USGS	11224000	2019-09-13	30.7	A
USGS	11224000	2019-09-14	29.4	A
USGS	11224000	2019-09-15	29.0	A
USGS	11224000	2019-09-16	27.7	A
USGS	11224000	2019-09-17	25.0	A
USGS	11224000	2019-09-18	23.8	A
USGS	11224000	2019-09-19	24.1	A
USGS	11224000	2019-09-20	22.7	A
USGS	11224000	2019-09-21	21.3	A
USGS	11224000	2019-09-22	20.0	A
USGS	11224000	2019-09-23	19.0	A
USGS	11224000	2019-09-24	18.1	A
USGS	11224000	2019-09-25	17.6	A
USGS	11224000	2019-09-26	17.9	A
USGS	11224000	2019-09-27	19.3	A
USGS	11224000	2019-09-28	24.4	A
USGS	11224000	2019-09-29	24.6	A
USGS	11224000	2019-09-30	22.6	A
USGS	11224000	2019-10-01	20.2	A
USGS	11224000	2019-10-02	18.7	A
USGS	11224000	2019-10-03	17.5	A
USGS	11224000	2019-10-04	16.2	A
USGS	11224000	2019-10-05	15.2	A
USGS	11224000	2019-10-06	14.5	A
USGS	11224000	2019-10-07	14.1	A
USGS	11224000	2019-10-08	13.9	A
USGS	11224000	2019-10-09	13.6	A
USGS	11224000	2019-10-10	13.2	A
USGS	11224000	2019-10-11	12.9	A
USGS	11224000	2019-10-12	12.8	A
USGS	11224000	2019-10-13	12.6	A
USGS	11224000	2019-10-14	12.4	A
USGS	11224000	2019-10-15	12.1	A
USGS	11224000	2019-10-16	11.9	A
USGS	11224000	2019-10-17	11.8	A
USGS	11224000	2019-10-18	11.4	A
USGS	11224000	2019-10-19	11.4	A
USGS	11224000	2019-10-20	11.3	A
USGS	11224000	2019-10-21	11.0	A
USGS	11224000	2019-10-22	10.7	A
USGS	11224000	2019-10-23	10.6	A
USGS	11224000	2019-10-24	10.5	A
USGS	11224000	2019-10-25	10.3	A
USGS	11224000	2019-10-26	10.2	A
USGS	11224000	2019-10-27	10.2	A:e
USGS	11224000	2019-10-28	10.0	A:e
USGS	11224000	2019-10-29	9.93	A:e
USGS	11224000	2019-10-30	9.85	A:e
USGS	11224000	2019-10-31	9.76	A:e
USGS	11224000	2019-11-01	9.68	A:e
USGS	11224000	2019-11-02	9.59	A:e
USGS	11224000	2019-11-03	9.50	A:e
USGS	11224000	2019-11-04	9.44	A:e
USGS	11224000	2019-11-05	9.37	A
USGS	11224000	2019-11-06	9.29	A
USGS	11224000	2019-11-07	9.17	A
USGS	11224000	2019-11-08	9.05	A:e
USGS	11224000	2019-11-09	8.97	A:e
USGS	11224000	2019-11-10	8.88	A:e
USGS	11224000	2019-11-11	8.87	A
USGS	11224000	2019-11-12	8.86	A
USGS	11224000	2019-11-13	8.83	A
USGS	11224000	2019-11-14	8.80	A
USGS	11224000	2019-11-15	8.79	A
USGS	11224000	2019-11-16	8.74	A
USGS	11224000	2019-11-17	8.59	A:e
USGS	11224000	2019-11-18	8.56	A
USGS	11224000	2019-11-19	8.68	A
USGS	11224000	2019-11-20	8.75	A
USGS	11224000	2019-11-21	8.86	A:e
USGS	11224000	2019-11-22	9.11	A
USGS	11224000	2019-11-23	8.95	A
USGS	11224000	2019-11-24	8.69	A
USGS	11224000	2019-11-25	7.83	A:e
USGS	11224000	2019-11-26	6.26	A:e
USGS	11224000	2019-11-27	13.4	A:e
USGS	11224000	2019-11-28	15.2	A:e
USGS	11224000	2019-11-29	15.2	A:e
USGS	11224000	2019-11-30	14.7	A:e
USGS	11224000	2019-12-01	23.2	A:e
USGS	11224000	2019-12-02	26.1	A:e
USGS	11224000	2019-12-03	24.6	A:e
USGS	11224000	2019-12-04	21.3	A:e
USGS	11224000	2019-12-05	19.1	A:e
USGS	11224000	2019-12-06	19.5	A:e
USGS	11224000	2019-12-07	20.8	A:e
USGS	11224000	2019-12-08	25.1	A:e
USGS	11224000	2019-12-09	25.7	A:e
USGS	11224000	2019-12-10	25.8	A:e
USGS	11224000	2019-12-11	26.5	A:e
USGS	11224000	2019-12-12	29.6	A:e
USGS	11224000	2019-12-13	29.4	A
USGS	11224000	2019-12-14	29.3	A:e
USGS	11224000	2019-12-15	26.4	A:e
USGS	11224000	2019-12-16	23.1	A:e
USGS	11224000	2019-12-17	21.6	A:e
USGS	11224000	2019-12-18	20.8	A:e
USGS	11224000	2019-12-19	20.3	A:e
USGS	11224000	2019-12-20	19.8	A:e
USGS	11224000	2019-12-21	19.2	A:e
USGS	11224000	2019-12-22	18.8	A:e
USGS	11224000	2019-12-23	18.3	A:e
USGS	11224000	2019-12-24	17.9	A:e
USGS	11224000	2019-12-25	17.4	A:e
USGS	11224000	2019-12-26	17.0	A:e
USGS	11224000	2019-12-27	16.6	A:e
USGS	11224000	2019-12-28	16.3	A:e
USGS	11224000	2019-12-29	15.9	A:e
USGS	11224000	2019-12-30	15.6	A:e
USGS	11224000	2019-12-31	15.1	A:e
USGS	11224000	2020-01-01	14.8	A:e
USGS	11224000	2020-01-02	14.5	A:e
USGS	11224000	2020-01-03	14.1	A:e
USGS	11224000	2020-01-04	13.8	A:e
USGS	11224000	2020-01-05	13.4	A:e
USGS	11224000	2020-01-06	13.1	A:e
USGS	11224000	2020-01-07	13.0	A:e
USGS	11224000	2020-01-08	12.9	A:e
USGS	11224000	2020-01-09	12.8	A:e
USGS	11224000	2020-01-10	12.8	A:e
USGS	11224000	2020-01-11	12.8	A:e
USGS	11224000	2020-01-12	12.8	A:e
USGS	11224000	2020-01-13	12.8	A:e
USGS	11224000	2020-01-14	12.9	A:e
USGS	11224000	2020-01-15	13.2	A:e
USGS	11224000	2020-01-16	13.7	A:e
USGS	11224000	2020-01-17	14.0	A:e
USGS	11224000	2020-01-18	14.7	A:e
USGS	11224000	2020-01-19	15.2	A:e
USGS	11224000	2020-01-20	15.3	A:e
USGS	11224000	2020-01-21	15.3	A:e
USGS	11224000	2020-01-22	15.3	A:e
USGS	11224000	2020-01-23	15.1	A:e
USGS	11224000	2020-01-24	15.1	A:e
USGS	11224000	2020-01-25	15.2	A:e
USGS	11224000	2020-01-26	16.2	A:e
USGS	11224000	2020-01-27	16.8	A:e
USGS	11224000	2020-01-28	15.6	A:e
USGS	11224000	2020-01-29	15.0	A:e
USGS	11224000	2020-01-30	14.9	A:e
USGS	11224000	2020-01-31	14.9	A:e
USGS	11224000	2020-02-01	14.9	A:e
USGS	11224000	2020-02-02	14.9	A:e
USGS	11224000	2020-02-03	14.9	A:e
USGS	11224000	2020-02-04	14.9	A:e
USGS	11224000	2020-02-05	14.9	A:e
USGS	11224000	2020-02-06	14.8	A:e
USGS	11224000	2020-02-07	14.8	A:e
USGS	11224000	2020-02-08	14.8	A:e
USGS	11224000	2020-02-09	14.7	A:e
USGS	11224000	2020-02-10	14.6	A:e
USGS	11224000	2020-02-11	14.6	A:e
USGS	11224000	2020-02-12	14.6	A:e
USGS	11224000	2020-02-13	14.5	A:e
USGS	11224000	2020-02-14	14.7	A:e
USGS	11224000	2020-02-15	14.6	A:e
USGS	11224000	2020-02-16	14.5	A:e
USGS	11224000	2020-02-17	14.5	A:e
USGS	11224000	2020-02-18	14.6	A:e
USGS	11224000	2020-02-19	14.7	A:e
USGS	11224000	2020-02-20	14.9	A:e
USGS	11224000	2020-02-21	15.1	A:e
USGS	11224000	2020-02-22	15.4	A:e
USGS	11224000	2020-02-23	15.8	A:e
USGS	11224000	2020-02-24	16.3	A:e
USGS	11224000	2020-02-25	17.1	A:e
USGS	11224000	2020-02-26	19.3	A:e
USGS	11224000	2020-02-27	23.1	A:e
USGS	11224000	2020-02-28	27.2	A:e
USGS	11224000	2020-02-29	27.5	A:e
USGS	11224000	2020-03-01	27.0	A:e
USGS	11224000	2020-03-02	24.1	A:e
USGS	11224000	2020-03-03	23.7	A:e
USGS	11224000	2020-03-04	27.8	A:e
USGS	11224000	2020-03-05	34.3	A
USGS	11224000	2020-03-06	36.9	A
USGS	11224000	2020-03-07	36.7	A
USGS	11224000	2020-03-08	26.5	A:e
USGS	11224000	2020-03-09	25.4	A:e
USGS	11224000	2020-03-10	26.2	A:e
USGS	11224000	2020-03-11	26.8	A:e
USGS	11224000	2020-03-12	27.2	A:e
USGS	11224000	2020-03-13	28.9	A:e
USGS	11224000	2020-03-14	28.4	A:e
USGS	11224000	2020-03-15	27.3	A:e
USGS	11224000	2020-03-16	26.9	A:e
USGS	11224000	2020-03-17	26.6	A:e
USGS	11224000	2020-03-18	26.5	A:e
USGS	11224000	2020-03-19	25.9	A:e
USGS	11224000	2020-03-20	25.0	A:e
USGS	11224000	2020-03-21	24.1	A:e
USGS	11224000	2020-03-22	23.6	A:e
USGS	11224000	2020-03-23	23.6	A:e
USGS	11224000	2020-03-24	23.6	A:e
USGS	11224000	2020-03-25	24.0	A:e
USGS	11224000	2020-03-26	25.0	A:e
USGS	11224000	2020-03-27	24.7	A:e
USGS	11224000	2020-03-28	24.1	A:e
USGS	11224000	2020-03-29	23.6	A:e
USGS	11224000	2020-03-30	23.6	A:e
USGS	11224000	2020-03-31	23.6	A:e
USGS	11224000	2020-04-01	26.7	A:e
USGS	11224000	2020-04-02	28.8	A:e
USGS	11224000	2020-04-03	29.1	A:e
USGS	11224000	2020-04-04	30.5	A:e
USGS	11224000	2020-04-05	31.2	A:e
USGS	11224000	2020-04-06	30.4	A:e
USGS	11224000	2020-04-07	30.9	A:e
USGS	11224000	2020-04-08	35.0	A:e
USGS	11224000	2020-04-09	40.5	A:e
USGS	11224000	2020-04-10	55.0	A:e
USGS	11224000	2020-04-11	59.9	A
USGS	11224000	2020-04-12	76.4	A
USGS	11224000	2020-04-13	87.0	A
USGS	11224000	2020-04-14	82.6	A:e
USGS	11224000	2020-04-15	93.3	A
USGS	11224000	2020-04-16	119	A
USGS	11224000	2020-04-17	114	A
USGS	11224000	2020-04-18	107	A
USGS	11224000	2020-04-19	117	A
USGS	11224000	2020-04-20	115	A
USGS	11224000	2020-04-21	102	A
USGS	11224000	2020-04-22	132	A
USGS	11224000	2020-04-23	189	A
USGS	11224000	2020-04-24	239	A
USGS	11224000	2020-04-25	279	A
USGS	11224000	2020-04-26	311	A
USGS	11224000	2020-04-27	315	A
USGS	11224000	2020-04-28	394	A
USGS	11224000	2020-04-29	488	A
USGS	11224000	2020-04-30	548	A
USGS	11224000	2020-05-01	449	A
USGS	11224000	2020-05-02	377	A
USGS	11224000	2020-05-03	345	A
USGS	11224000	2020-05-04	311	A
USGS	11224000	2020-05-05	316	A
USGS	11224000	2020-05-06	316	A
USGS	11224000	2020-05-07	329	A
USGS	11224000	2020-05-08	380	A
USGS	11224000	2020-05-09	433	A
USGS	11224000	2020-05-10	459	A
USGS	11224000	2020-05-11	403	A
USGS	11224000	2020-05-12	322	A
USGS	11224000	2020-05-13	248	A
USGS	11224000	2020-05-14	203	A
USGS	11224000	2020-05-15	195	A
USGS	11224000	2020-05-16	252	A
USGS	11224000	2020-05-17	304	A
USGS	11224000	2020-05-18	513	A
USGS	11224000	2020-05-19	293	A
USGS	11224000	2020-05-20	215	A
USGS	11224000	2020-05-21	199	A
USGS	11224000	2020-05-22	199	A
USGS	11224000	2020-05-23	190	A
USGS	11224000	2020-05-24	205	A
USGS	11224000	2020-05-25	250	A
USGS	11224000	2020-05-26	334	A
USGS	11224000	2020-05-27	413	A
USGS	11224000	2020-05-28	420	A
USGS	11224000	2020-05-29	431	A
USGS	11224000	2020-05-30	411	A
USGS	11224000	2020-05-31	309	A
USGS	11224000	2020-06-01	271	A
USGS	11224000	2020-06-02	262	A
USGS	11224000	2020-06-03	290	A
USGS	11224000	2020-06-04	322	A
USGS	11224000	2020-06-05	308	A
USGS	11224000	2020-06-06	269	A
USGS	11224000	2020-06-07	207	A
