# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-23 17:29:15 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11264500 MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11264500
#            TS   parameter     statistic     Description
#        234297       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9529       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9530       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9531       00010     00008     Temperature, water, degrees Celsius (Median)
#          9532       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	234297_00010_00003	234297_00010_00003_cd	9529_00010_00001	9529_00010_00001_cd	9530_00010_00002	9530_00010_00002_cd	9531_00010_00008	9531_00010_00008_cd	9532_00060_00003	9532_00060_00003_cd
USGS	11264500	1923-12-02									23.0	A
USGS	11264500	1923-12-03									26.0	A
USGS	11264500	1923-12-04									26.0	A
USGS	11264500	1923-12-05									23.0	A
USGS	11264500	1923-12-06									25.0	A
USGS	11264500	1923-12-07									26.0	A
USGS	11264500	1923-12-08									21.0	A
USGS	11264500	1923-12-09									18.0	A
USGS	11264500	1923-12-10									21.0	A
USGS	11264500	1923-12-11									21.0	A
USGS	11264500	1923-12-12									21.0	A
USGS	11264500	1923-12-13									23.0	A
USGS	11264500	1923-12-14									24.0	A
USGS	11264500	1923-12-15									24.0	A
USGS	11264500	1923-12-16									24.0	A
USGS	11264500	1923-12-17									23.0	A
USGS	11264500	1923-12-18									23.0	A
USGS	11264500	1923-12-19									23.0	A
USGS	11264500	1923-12-20									20.0	A
USGS	11264500	1923-12-21									19.0	A
USGS	11264500	1923-12-22									16.0	A
USGS	11264500	1923-12-23									16.0	A
USGS	11264500	1923-12-24									17.0	A
USGS	11264500	1923-12-25									16.0	A
USGS	11264500	1923-12-26									17.0	A
USGS	11264500	1923-12-27									14.0	A
USGS	11264500	1923-12-28									14.0	A
USGS	11264500	1923-12-29									17.0	A
USGS	11264500	1923-12-30									16.0	A
USGS	11264500	1923-12-31									17.0	A
USGS	11264500	1924-01-01									18.0	A
USGS	11264500	1924-01-02									18.0	A
USGS	11264500	1924-01-03									20.0	A
USGS	11264500	1924-01-04									24.0	A
USGS	11264500	1924-01-05									24.0	A
USGS	11264500	1924-01-06									25.0	A
USGS	11264500	1924-01-07									26.0	A
USGS	11264500	1924-01-08									24.0	A
USGS	11264500	1924-01-09									24.0	A
USGS	11264500	1924-01-10									27.0	A
USGS	11264500	1924-01-11									26.0	A
USGS	11264500	1924-01-12									26.0	A
USGS	11264500	1924-01-13									25.0	A
USGS	11264500	1924-01-14									24.0	A
USGS	11264500	1924-01-15									24.0	A
USGS	11264500	1924-01-16									23.0	A
USGS	11264500	1924-01-17									23.0	A
USGS	11264500	1924-01-18									22.0	A
USGS	11264500	1924-01-19									21.0	A
USGS	11264500	1924-01-20									21.0	A
USGS	11264500	1924-01-21									21.0	A
USGS	11264500	1924-01-22									21.0	A
USGS	11264500	1924-01-23									20.0	A
USGS	11264500	1924-01-24									20.0	A
USGS	11264500	1924-01-25									20.0	A
USGS	11264500	1924-01-26									22.0	A
USGS	11264500	1924-01-27									26.0	A
USGS	11264500	1924-01-28									26.0	A
USGS	11264500	1924-01-29									27.0	A
USGS	11264500	1924-01-30									26.0	A
USGS	11264500	1924-01-31									28.0	A
USGS	11264500	1924-02-01									28.0	A
USGS	11264500	1924-02-02									28.0	A
USGS	11264500	1924-02-03									28.0	A
USGS	11264500	1924-02-04									29.0	A
USGS	11264500	1924-02-05									31.0	A
USGS	11264500	1924-02-06									34.0	A
USGS	11264500	1924-02-07									37.0	A
USGS	11264500	1924-02-08									44.0	A
USGS	11264500	1924-02-09									48.0	A
USGS	11264500	1924-02-10									40.0	A
USGS	11264500	1924-02-11									39.0	A
USGS	11264500	1924-02-12									40.0	A
USGS	11264500	1924-02-13									45.0	A
USGS	11264500	1924-02-14									48.0	A
USGS	11264500	1924-02-15									50.0	A
USGS	11264500	1924-02-16									46.0	A
USGS	11264500	1924-02-17									47.0	A
USGS	11264500	1924-02-18									47.0	A
USGS	11264500	1924-02-19									51.0	A
USGS	11264500	1924-02-20									50.0	A
USGS	11264500	1924-02-21									49.0	A
USGS	11264500	1924-02-22									45.0	A
USGS	11264500	1924-02-23									45.0	A
USGS	11264500	1924-02-24									39.0	A
USGS	11264500	1924-02-25									41.0	A
USGS	11264500	1924-02-26									40.0	A
USGS	11264500	1924-02-27									43.0	A
USGS	11264500	1924-02-28									52.0	A
USGS	11264500	1924-02-29									55.0	A
USGS	11264500	1924-03-01									53.0	A
USGS	11264500	1924-03-02									56.0	A
USGS	11264500	1924-03-03									50.0	A
USGS	11264500	1924-03-04									50.0	A
USGS	11264500	1924-03-05									48.0	A
USGS	11264500	1924-03-06									46.0	A
USGS	11264500	1924-03-07									48.0	A
USGS	11264500	1924-03-08									42.0	A
USGS	11264500	1924-03-09									44.0	A
USGS	11264500	1924-03-10									45.0	A
USGS	11264500	1924-03-11									45.0	A
USGS	11264500	1924-03-12									44.0	A
USGS	11264500	1924-03-13									44.0	A
USGS	11264500	1924-03-14									45.0	A
USGS	11264500	1924-03-15									53.0	A
USGS	11264500	1924-03-16									47.0	A
USGS	11264500	1924-03-17									45.0	A
USGS	11264500	1924-03-18									47.0	A
USGS	11264500	1924-03-19									46.0	A
USGS	11264500	1924-03-20									47.0	A
USGS	11264500	1924-03-21									48.0	A
USGS	11264500	1924-03-22									42.0	A
USGS	11264500	1924-03-23									44.0	A
USGS	11264500	1924-03-24									50.0	A
USGS	11264500	1924-03-25									50.0	A
USGS	11264500	1924-03-26									52.0	A
USGS	11264500	1924-03-27									52.0	A
USGS	11264500	1924-03-28									57.0	A
USGS	11264500	1924-03-29									62.0	A
USGS	11264500	1924-03-30									61.0	A
USGS	11264500	1924-03-31									68.0	A
USGS	11264500	1924-04-01									65.0	A
USGS	11264500	1924-04-02									68.0	A
USGS	11264500	1924-04-03									83.0	A
USGS	11264500	1924-04-04									80.0	A
USGS	11264500	1924-04-05									80.0	A
USGS	11264500	1924-04-06									97.0	A
USGS	11264500	1924-04-07									162	A
USGS	11264500	1924-04-08									230	A
USGS	11264500	1924-04-09									275	A
USGS	11264500	1924-04-10									322	A
USGS	11264500	1924-04-11									404	A
USGS	11264500	1924-04-12									414	A
USGS	11264500	1924-04-13									463	A
USGS	11264500	1924-04-14									430	A
USGS	11264500	1924-04-15									317	A
USGS	11264500	1924-04-16									256	A
USGS	11264500	1924-04-17									241	A
USGS	11264500	1924-04-18									283	A
USGS	11264500	1924-04-19									361	A
USGS	11264500	1924-04-20									430	A
USGS	11264500	1924-04-21									487	A
USGS	11264500	1924-04-22									549	A
USGS	11264500	1924-04-23									487	A
USGS	11264500	1924-04-24									364	A
USGS	11264500	1924-04-25									300	A
USGS	11264500	1924-04-26									294	A
USGS	11264500	1924-04-27									320	A
USGS	11264500	1924-04-28									320	A
USGS	11264500	1924-04-29									452	A
USGS	11264500	1924-04-30									707	A
USGS	11264500	1924-05-01									970	A
USGS	11264500	1924-05-02									1040	A
USGS	11264500	1924-05-03									1040	A
USGS	11264500	1924-05-04									898	A
USGS	11264500	1924-05-05									685	A
USGS	11264500	1924-05-06									751	A
USGS	11264500	1924-05-07									940	A
USGS	11264500	1924-05-08									1040	A
USGS	11264500	1924-05-09									1100	A
USGS	11264500	1924-05-10									1040	A
USGS	11264500	1924-05-11									928	A
USGS	11264500	1924-05-12									828	A
USGS	11264500	1924-05-13									554	A
USGS	11264500	1924-05-14									536	A
USGS	11264500	1924-05-15									729	A
USGS	11264500	1924-05-16									874	A
USGS	11264500	1924-05-17									795	A
USGS	11264500	1924-05-18									746	A
USGS	11264500	1924-05-19									645	A
USGS	11264500	1924-05-20									544	A
USGS	11264500	1924-05-21									471	A
USGS	11264500	1924-05-22									373	A
USGS	11264500	1924-05-23									380	A
USGS	11264500	1924-05-24									388	A
USGS	11264500	1924-05-25									379	A
USGS	11264500	1924-05-26									355	A
USGS	11264500	1924-05-27									317	A
USGS	11264500	1924-05-28									275	A
USGS	11264500	1924-05-29									272	A
USGS	11264500	1924-05-30									259	A
USGS	11264500	1924-05-31									228	A
USGS	11264500	1924-06-01									236	A
USGS	11264500	1924-06-02									262	A
USGS	11264500	1924-06-03									278	A
USGS	11264500	1924-06-04									286	A
USGS	11264500	1924-06-05									259	A
USGS	11264500	1924-06-06									225	A
USGS	11264500	1924-06-07									198	A
USGS	11264500	1924-06-08									164	A
USGS	11264500	1924-06-09									129	A
USGS	11264500	1924-06-10									116	A
USGS	11264500	1924-06-11									102	A
USGS	11264500	1924-06-12									97.0	A
USGS	11264500	1924-06-13									96.0	A
USGS	11264500	1924-06-14									92.0	A
USGS	11264500	1924-06-15									88.0	A
USGS	11264500	1924-06-16									82.0	A
USGS	11264500	1924-06-17									80.0	A
USGS	11264500	1924-06-18									79.0	A
USGS	11264500	1924-06-19									75.0	A
USGS	11264500	1924-06-20									68.0	A
USGS	11264500	1924-06-21									66.0	A
USGS	11264500	1924-06-22									63.0	A
USGS	11264500	1924-06-23									61.0	A
USGS	11264500	1924-06-24									60.0	A
USGS	11264500	1924-06-25									59.0	A
USGS	11264500	1924-06-26									58.0	A
USGS	11264500	1924-06-27									56.0	A
USGS	11264500	1924-06-28									51.0	A
USGS	11264500	1924-06-29									51.0	A
USGS	11264500	1924-06-30									52.0	A
USGS	11264500	1924-07-01									55.0	A
USGS	11264500	1924-07-02									57.0	A
USGS	11264500	1924-07-03									57.0	A
USGS	11264500	1924-07-04									56.0	A
USGS	11264500	1924-07-05									56.0	A
USGS	11264500	1924-07-06									53.0	A
USGS	11264500	1924-07-07									50.0	A
USGS	11264500	1924-07-08									48.0	A
USGS	11264500	1924-07-09									44.0	A
USGS	11264500	1924-07-10									40.0	A
USGS	11264500	1924-07-11									39.0	A
USGS	11264500	1924-07-12									38.0	A
USGS	11264500	1924-07-13									37.0	A
USGS	11264500	1924-07-14									34.0	A
USGS	11264500	1924-07-15									32.0	A
USGS	11264500	1924-07-16									29.0	A
USGS	11264500	1924-07-17									28.0	A
USGS	11264500	1924-07-18									26.0	A
USGS	11264500	1924-07-19									26.0	A
USGS	11264500	1924-07-20									26.0	A
USGS	11264500	1924-07-21									26.0	A
USGS	11264500	1924-07-22									25.0	A
USGS	11264500	1924-07-23									25.0	A
USGS	11264500	1924-07-24									24.0	A
USGS	11264500	1924-07-25									24.0	A
USGS	11264500	1924-07-26									24.0	A
USGS	11264500	1924-07-27									24.0	A
USGS	11264500	1924-07-28									24.0	A
USGS	11264500	1924-07-29									23.0	A
USGS	11264500	1924-07-30									21.0	A
USGS	11264500	1924-07-31									20.0	A
USGS	11264500	1924-08-01									18.0	A
USGS	11264500	1924-08-02									18.0	A
USGS	11264500	1924-08-03									18.0	A
USGS	11264500	1924-08-04									16.0	A
USGS	11264500	1924-08-05									15.0	A
USGS	11264500	1924-08-06									14.0	A
USGS	11264500	1924-08-07									14.0	A
USGS	11264500	1924-08-08									13.0	A
USGS	11264500	1924-08-09									12.0	A
USGS	11264500	1924-08-10									12.0	A
USGS	11264500	1924-08-11									12.0	A
USGS	11264500	1924-08-12									11.0	A
USGS	11264500	1924-08-13									10.0	A
USGS	11264500	1924-08-14									11.0	A
USGS	11264500	1924-08-15									11.0	A
USGS	11264500	1924-08-16									12.0	A
USGS	11264500	1924-08-17									12.0	A
USGS	11264500	1924-08-18									11.0	A
USGS	11264500	1924-08-19									11.0	A
USGS	11264500	1924-08-20									10.0	A
USGS	11264500	1924-08-21									9.50	A
USGS	11264500	1924-08-22									9.50	A
USGS	11264500	1924-08-23									8.50	A
USGS	11264500	1924-08-24									8.00	A
USGS	11264500	1924-08-25									8.00	A
USGS	11264500	1924-08-26									7.50	A
USGS	11264500	1924-08-27									7.00	A
USGS	11264500	1924-08-28									7.00	A
USGS	11264500	1924-08-29									7.00	A
USGS	11264500	1924-08-30									7.50	A
USGS	11264500	1924-08-31									8.50	A
USGS	11264500	1924-09-01									8.50	A
USGS	11264500	1924-09-02									8.50	A
USGS	11264500	1924-09-03									8.50	A
USGS	11264500	1924-09-04									8.00	A
USGS	11264500	1924-09-05									8.00	A
USGS	11264500	1924-09-06									7.50	A
USGS	11264500	1924-09-07									7.50	A
USGS	11264500	1924-09-08									7.00	A
USGS	11264500	1924-09-09									6.50	A
USGS	11264500	1924-09-10									6.50	A
USGS	11264500	1924-09-11									6.00	A
USGS	11264500	1924-09-12									6.00	A
USGS	11264500	1924-09-13									6.00	A
USGS	11264500	1924-09-14									6.00	A
USGS	11264500	1924-09-15									5.50	A
USGS	11264500	1924-09-16									6.00	A
USGS	11264500	1924-09-17									4.90	A
USGS	11264500	1924-09-18									4.60	A
USGS	11264500	1924-09-19									4.60	A
USGS	11264500	1924-09-20									4.60	A
USGS	11264500	1924-09-21									4.60	A
USGS	11264500	1924-09-22									4.30	A
USGS	11264500	1924-09-23									3.60	A
USGS	11264500	1924-09-24									3.40	A
USGS	11264500	1924-09-25									3.20	A
USGS	11264500	1924-09-26									3.20	A
USGS	11264500	1924-09-27									3.00	A
USGS	11264500	1924-09-28									2.80	A
USGS	11264500	1924-09-29									2.80	A
USGS	11264500	1924-09-30									2.60	A
USGS	11264500	1924-10-01									2.60	A
USGS	11264500	1924-10-02									2.60	A
USGS	11264500	1924-10-03									2.60	A
USGS	11264500	1924-10-04									2.60	A
USGS	11264500	1924-10-05									2.60	A
USGS	11264500	1924-10-06									6.00	A
USGS	11264500	1924-10-07									10.0	A
USGS	11264500	1924-10-08									9.50	A
USGS	11264500	1924-10-09									8.00	A
USGS	11264500	1924-10-10									8.00	A
USGS	11264500	1924-10-11									8.00	A
USGS	11264500	1924-10-12									8.00	A
USGS	11264500	1924-10-13									8.00	A
USGS	11264500	1924-10-14									8.00	A
USGS	11264500	1924-10-15									8.00	A
USGS	11264500	1924-10-16									8.00	A
USGS	11264500	1924-10-17									9.50	A
USGS	11264500	1924-10-18									9.50	A
USGS	11264500	1924-10-19									9.50	A
USGS	11264500	1924-10-20									9.50	A
USGS	11264500	1924-10-21									9.50	A
USGS	11264500	1924-10-22									9.00	A
USGS	11264500	1924-10-23									9.00	A
USGS	11264500	1924-10-24									8.50	A
USGS	11264500	1924-10-25									8.50	A
USGS	11264500	1924-10-26									8.50	A
USGS	11264500	1924-10-27									10.0	A
USGS	11264500	1924-10-28									19.0	A
USGS	11264500	1924-10-29									76.0	A
USGS	11264500	1924-10-30									50.0	A
USGS	11264500	1924-10-31									41.0	A
USGS	11264500	1924-11-01									48.0	A
USGS	11264500	1924-11-02									60.0	A
USGS	11264500	1924-11-03									54.0	A
USGS	11264500	1924-11-04									52.0	A
USGS	11264500	1924-11-05									72.0	A
USGS	11264500	1924-11-06									54.0	A
USGS	11264500	1924-11-07									60.0	A
USGS	11264500	1924-11-08									46.0	A
USGS	11264500	1924-11-09									187	A
USGS	11264500	1924-11-10									146	A
USGS	11264500	1924-11-11									99.0	A
USGS	11264500	1924-11-12									79.0	A
USGS	11264500	1924-11-13									68.0	A
USGS	11264500	1924-11-14									71.0	A
USGS	11264500	1924-11-15									75.0	A
USGS	11264500	1924-11-16									78.0	A
USGS	11264500	1924-11-17									72.0	A
USGS	11264500	1924-11-18									67.0	A
USGS	11264500	1924-11-19									66.0	A
USGS	11264500	1924-11-20									75.0	A
USGS	11264500	1924-11-21									78.0	A
USGS	11264500	1924-11-22									81.0	A
USGS	11264500	1924-11-23									82.0	A
USGS	11264500	1924-11-24									77.0	A
USGS	11264500	1924-11-25									70.0	A
USGS	11264500	1924-11-26									62.0	A
USGS	11264500	1924-11-27									55.0	A
USGS	11264500	1924-11-28									51.0	A
USGS	11264500	1924-11-29									48.0	A
USGS	11264500	1924-11-30									50.0	A
USGS	11264500	1924-12-01									48.0	A
USGS	11264500	1924-12-02									43.0	A
USGS	11264500	1924-12-03									43.0	A
USGS	11264500	1924-12-04									44.0	A
USGS	11264500	1924-12-05									50.0	A
USGS	11264500	1924-12-06									55.0	A
USGS	11264500	1924-12-07									57.0	A
USGS	11264500	1924-12-08									61.0	A
USGS	11264500	1924-12-09									66.0	A
USGS	11264500	1924-12-10									72.0	A
USGS	11264500	1924-12-11									78.0	A
USGS	11264500	1924-12-12									85.0	A
USGS	11264500	1924-12-13									88.0	A
USGS	11264500	1924-12-14									97.0	A
USGS	11264500	1924-12-15									97.0	A
USGS	11264500	1924-12-16									91.0	A
USGS	11264500	1924-12-17									86.0	A
USGS	11264500	1924-12-18									61.0	A
USGS	11264500	1924-12-19									104	A
USGS	11264500	1924-12-20									88.0	A
USGS	11264500	1924-12-21									73.0	A
USGS	11264500	1924-12-22									107	A
USGS	11264500	1924-12-23									102	A
USGS	11264500	1924-12-24									94.0	A
USGS	11264500	1924-12-25									86.0	A
USGS	11264500	1924-12-26									78.0	A
USGS	11264500	1924-12-27									70.0	A
USGS	11264500	1924-12-28									66.0	A
USGS	11264500	1924-12-29									71.0	A
USGS	11264500	1924-12-30									176	A
USGS	11264500	1924-12-31									156	A
USGS	11264500	1925-01-01									146	A
USGS	11264500	1925-01-02									136	A
USGS	11264500	1925-01-03									129	A
USGS	11264500	1925-01-04									115	A
USGS	11264500	1925-01-05									100	A
USGS	11264500	1925-01-06									85.0	A
USGS	11264500	1925-01-07									70.0	A
USGS	11264500	1925-01-08									70.0	A
USGS	11264500	1925-01-09									67.0	A
USGS	11264500	1925-01-10									62.0	A
USGS	11264500	1925-01-11									56.0	A
USGS	11264500	1925-01-12									56.0	A
USGS	11264500	1925-01-13									56.0	A
USGS	11264500	1925-01-14									56.0	A
USGS	11264500	1925-01-15									56.0	A
USGS	11264500	1925-01-16									54.0	A
USGS	11264500	1925-01-17									50.0	A
USGS	11264500	1925-01-18									51.0	A
USGS	11264500	1925-01-19									50.0	A
USGS	11264500	1925-01-20									50.0	A
USGS	11264500	1925-01-21									49.0	A
USGS	11264500	1925-01-22									50.0	A
USGS	11264500	1925-01-23									52.0	A
USGS	11264500	1925-01-24									54.0	A
USGS	11264500	1925-01-25									57.0	A
USGS	11264500	1925-01-26									60.0	A
USGS	11264500	1925-01-27									65.0	A
USGS	11264500	1925-01-28									64.0	A
USGS	11264500	1925-01-29									65.0	A
USGS	11264500	1925-01-30									71.0	A
USGS	11264500	1925-01-31									67.0	A
USGS	11264500	1925-02-01									67.0	A
USGS	11264500	1925-02-02									71.0	A
USGS	11264500	1925-02-03									73.0	A
USGS	11264500	1925-02-04									99.0	A
USGS	11264500	1925-02-05									216	A
USGS	11264500	1925-02-06									358	A
USGS	11264500	1925-02-07									225	A
USGS	11264500	1925-02-08									198	A
USGS	11264500	1925-02-09									166	A
USGS	11264500	1925-02-10									164	A
USGS	11264500	1925-02-11									154	A
USGS	11264500	1925-02-12									156	A
USGS	11264500	1925-02-13									166	A
USGS	11264500	1925-02-14									146	A
USGS	11264500	1925-02-15									127	A
USGS	11264500	1925-02-16									127	A
USGS	11264500	1925-02-17									122	A
USGS	11264500	1925-02-18									122	A
USGS	11264500	1925-02-19									118	A
USGS	11264500	1925-02-20									127	A
USGS	11264500	1925-02-21									127	A
USGS	11264500	1925-02-22									125	A
USGS	11264500	1925-02-23									127	A
USGS	11264500	1925-02-24									123	A
USGS	11264500	1925-02-25									125	A
USGS	11264500	1925-02-26									136	A
USGS	11264500	1925-02-27									148	A
USGS	11264500	1925-02-28									156	A
USGS	11264500	1925-03-01									180	A
USGS	11264500	1925-03-02									205	A
USGS	11264500	1925-03-03									211	A
USGS	11264500	1925-03-04									256	A
USGS	11264500	1925-03-05									280	A
USGS	11264500	1925-03-06									233	A
USGS	11264500	1925-03-07									216	A
USGS	11264500	1925-03-08									198	A
USGS	11264500	1925-03-09									191	A
USGS	11264500	1925-03-10									185	A
USGS	11264500	1925-03-11									168	A
USGS	11264500	1925-03-12									162	A
USGS	11264500	1925-03-13									150	A
USGS	11264500	1925-03-14									164	A
USGS	11264500	1925-03-15									172	A
USGS	11264500	1925-03-16									183	A
USGS	11264500	1925-03-17									183	A
USGS	11264500	1925-03-18									198	A
USGS	11264500	1925-03-19									243	A
USGS	11264500	1925-03-20									297	A
USGS	11264500	1925-03-21									306	A
USGS	11264500	1925-03-22									358	A
USGS	11264500	1925-03-23									358	A
